광주광역시  신천지 시설 116곳 25일까지 폐쇄, 시는 코로나19 추가 확산 방지를 위해 관내 신천지 교회 및 부속시설 112곳을  감염병의 예방 및 관리에 관한 법률 에 따라 일시적 폐쇄 및 출입금지에 대한 행정명령 처분을 한 바 있다. 광주시는 신천지 관련  
 줌바→음악학원  코로나19 불똥에 세종시 학원가도 시름, 세종시에서 신종 코로나바이러스 감염증(코로나19) 확진자가 줌바댄스 강사로 시작해 음악학원까지 확산되면서 학원 운영자들의 시름이 깊어지고 있다. 코로나19 확진자가 무더기로 쏟아진 주말 이후 세종시엔 아예  
군포시  이마트 트레이더스 긴급 방역, 경기 군포시는 안양에 거주하는 코로나19 확진자가 당동 소재 이마트 트레이더스에 다녀간 것으로 확인돼  한편  군포시는 지난 5일 당정동 소재 도료업체 직원 4명이 코로나19 확진자로 판정된 뒤 현재 확진자는 없는  
아베  금융시장  신경질적인 움직임 적절히 대응 , 아베 신조 일본 총리는 신종 코로나바이러스 감염증(코로나19) 확산 여파로 주가가 급락한 데 대해 적절한 대응을 하겠다고 밝혔다. 10일 니혼게이자이신문에 따르면 아베 총리는 정부·여당 연락 회의에서  
금융위  코로나19 대출 속도 높인다-은행 지원업무 위탁 확대, 금융위원회는 10일 정부서울청사에서 코로나19 등 금융정책국 현안 브리핑을 열고 이달 3∼6일 금융기관 지점 26곳을 점검한 결과와 향후 제도 개선 사항을 설명하면서 이른바  코로나 대출 의 자금 공급속도를  
코로나19 청정지 하동군  발생 지자체에 하동녹차 전달, 경남 하동군은 코로나19 확진자가 발생한 김해시·거창군·창녕군·합천군 등 4개 시·군 재난안전대책본부에 하동녹차를 전달했다고 밝혔다. 군은 이들 4개 시·군 재난안전대책본부에 코로나19 확산 방지를 위해 밤낮  
[머니S포토] 추경·코로나19 관련 국회 기재위 회의, 홍남기 경제부총리 겸 기획재정부 장관이 10일 서울 여의도 국회 본관 430호에서 열린 국회 기획재정위원회 전체회의에서 의원 질의에 답하고 있다.
 콜센터-신천지 연관성 파악중  슈퍼전파자  우려 , 방역당국이 서울시 구로구 콜센터 코로나19(신종 코로나 바이러스) 집단감염 사태와 신천지의 관련성 여부를 확인할 방침이다. 해당 콜센터에서 코로나19 확진자가 50명 발생하면서 신천지와 같은 또 다른  증폭집단 이 될  
41세 신천지 여신도가 아파트 11층서 추락해 사망하는 일이 벌어졌다, 극단적인 선택을 한 것으로 보인다.전북 정읍시 수송동에 위치한 한 아파트의 11층에서 코로나19 능동감시  119구급대가 출동해 심폐소생술 등 처치를 실시했지만 이미 목숨을 잃은 상태였다.A씨는 코로나19 능동감시  
케이블TV 무료 VOD 5천편 늘었다, 코로나19에 따라 개학 연기 등으로 집에서 머무르는 시간이 늘어난 어린이와 노인을 대상으로 한 콘텐츠  이밖에 코로나19 사태로 어려움을 겪고 있는 중소 상공인들을 위해 2 개월간 VOD 무료광고를 제공하고  VOD  
지오그룹· ㈜하이메디칼 코로나19 예방 물품 후원, 화순 지역의 기업 등이 잇따라 코로나19 감염 예방 물품을 후원해 지역 사회의 코로나19 확산 방지에 힘을 보태고 있다. 화순군은 10일 지오그룹(회장 최일기)과 ㈜하이메디칼(대표 박세태)가 코로나19 감염 예방 물품을  
부산교육청  학원 등에 방역물품 소독 지원, 부산교육청(교육감 김석준)은 코로나19 감염증의 학원 내 확산 방지를 위해 학원·교습소·개인과외교습자 등에 대해 3월 중 방역물품을 지원하고  학원 및 교습소에 대해선 직접 방역소독을 실시한다고 10일 밝혔다 . 
[포토]채취한 검체를 담는 관계자들, 10일 오후 서울 구로구 신도림동 코리아빌딩 외부에 설치된 선별진료소에서 관계자들이 코로나19 검체를 담고 있다. 이 건물 콜센터에서 발생한 코로나19 집단 감염으로 직원·교육생과 그 가족 중 최소 64명이  
산자위  코로나19 직격탄 맞은 소상공인 추경 확대해야 , 산업통상자원중소벤처기업위원회는 10일 신종 코로나바이러스 감염증(코로나19)으로 어려워진 대구·경북 등의 소상공인에 대한 추경 규모를 확대해야 한다고 지적했다. 여야는 이날 정부가 제출한 추가경정예산(추경)  
전화 응대 업무 특성 탓 마스크 없이 일했다 서울 구로 콜센터 집단감염, 10일 오후 서울 구로구 코리아빌딩 입주민이 차례대로 선별진료소에서 코로나19 검사를 받았다. 이 건물 10층에 있는 콜센터에서 코로나19 집단 감염이 발생했다. 2020.03.10. (뉴시스) 서울 구로구 신도림동 코리아빌딩의  
갤S20 부진에  울상 짓는 통신3사 5G가입자 연내 1500만 목표  흔들 , 5G 가입자 목표 달성에 비상 걸린 통신 3사 코로나19 사태와 낮은 공시지원금의 여파로 국내 통신 3사의  코로나19 사태 때문에 외출을 자제하면서 새로 스마트폰을 개통하려는 인원이 줄어들었고  갤럭시S10 출시  
[포토]선별진료소  검체 채취, 10일 오후 서울 구로구 신도림동 코리아빌딩 외부에 설치된 선별진료소에서 한 시민이 코로나19 검진을 받고 있다. 이 건물 콜센터에서 발생한 코로나19 집단 감염으로 직원·교육생과 그 가족 중 최소 64명이  
마스크 안사기 운동? 정부  약사회 권유에 사람들 반응은 , `마스크 안사기 운동`은 신종 코로나바이러스 감염증(코로나19) 확산으로 마스크 부족 현상이 심해지자 마스크 쟁여두기를 하는 대신 마스크가 꼭 필요한 의료진이나 기저질환자  노약자 등 취약계층에 구매 기회를  
경북도 코로나19 피해 기업에 매출채권 보험료 50% 지원, 신용보증기금과 경상북도  경상북도경제진흥원은 코로나19로 인한 경북 소재 중소기업의 위기극복과  특히 코로나19 관련 피해 기업에 대해서는 보험료를 우선 지원한다. 이번 협약 관련 보험상품은 경상북도의 출연이  
명상앱  코끼리   코로나 불안 극복 위해 무료 이용권 지원, 마음수업의 명상심리 앱  코끼리 가 코로나19로 심리적 어려움을 겪는 이들을 위해 무료 이용코드  코로나19 이후  코끼리 명상 앱의 이용 콘텐츠 양상도 크게 바뀌었다. 불안한 마음을 다루는  S.O.S 긴급 힐링 명상   
[아유경제_사회] 그리스 성화 채화식  관중 없이 진행   코로나19 확산 우려, 신종 코로나바이러스 감염증(이하 코로나19) 확산 우려로 2020 도쿄올림픽 성화 채화식이 무관중으로 진행된다. 그리스올림픽위원회는 10일(한국시간) 성화 채화식에 관해  관중 없이 주요 인사 100여 명만 참석한 가운데  
폐쇄된 신천지 연수원을 방역하겠다던 이들이  신천지 신도 로 드러났다, 코로나19(신종 코로나바이러스 감염증) 전파를 막기 위해 폐쇄 조치된 신천지 연수원에 신천지 신도들이 출입하려다 발각되는 일이 발생했다.JTBC에 따르면 지난 9일 부산광역시 범일동에 위치한 한 신천지 연수원에  
삼육대 중국인 유학생들  학교 측 세심한 배려에 감사 의미로 성금 기부, 삼육대학교 중국인 유학생들이  코로나19(신종 코로나바이러스 감염증) 자가격리 기간 동안 학교 측의 세심한 관리와 보호조치에 감사하다 며 김일목 총장에게 감사편지와 교내 방역사업 지원금 271만원을 전달했다 . 
코로나19 확산 꺾였지만 산모 불안감 여전, 신종 코로나바이러스 감염증(코로나19) 확진자 증가가 크게 줄면서 확산 추세가 한 풀 꺾이고 있지만 임산부들의 불안감은 높다. 상대적으로 면역력이 약해 고위험군에 속하는 임산부들은 코로나19에 감염돼도 태아의  
레트로와 B급 감성  게임 업계 영상 트렌드, 허술함‧기발함 통해 유저들 관심↑ 코로나19의 여파에도 불구하고 게임 업계는 활발하게 움직이고 있다. 계획된 신작들을 다양하게 선보이고 있으며 이미 출시된 게임들도 다양한 업데이트를 이어가고 있다. 특히 유튜브  
野는 공격·與는 결사옹위  스트레이트   MBC노동조합  최소한 공정성도 없어 , 정부의 코로나19 방역 실패로 전 국민이 고통을 받고 있는데도  스트레이트 는 혐오를 부추긴다며 언론을 타박하다가 신천지가 주목 받자 혐오를 부추길 수 있는 보도를 했다. 올 들어 단 한 건도 정부여당에 불리한  
광주시-광주교도소  마스크 5만장 제작 무상 배부, 코로나19 여파로 마스크 대란이 일어나고 있는 가운데 광주시와 광주교도소가 협약을 맺고 이달까지 면  생산된 마스크는 거동이 불편해 마스크 구입이 어려운 시민 등 취약계층과 코로나19 상황근무자  대중교통 근무자  
코로나19  격리자 생활지원·병원 손실보상에 5천억원 투입, 정부가 코로나19 방역 대응과 격리자 생활지원을 위해 목적 예비비 7529억원을 투입한다. 특히 격리자 생활지원과 유급휴가비  의료기관 손실보장 등에 5000억원을 쓰기로 했다. 지금까지 정부가 코로나19 대응을 위해  
대구서 코로나19 사망자 4명 추가 발생 58명으로 늘어, 10일 대구에서 신종 코로나바이러스 감염증(코로나19) 사망자 4명이 추가 발생했다. 앞서 이날 오전 10시 중앙방역대책본부가 발표한 사망자 수는 54명(0시 기준)이었으나  이후 대구시가 코로나19로 4명이 더  
국내 15개·해외 4개국 34개 연구기관 코로나19 치료제 개발 박차, 국내외 연구 기관들이 신종 코로나바이러스 감염증(코로나19) 치료제를 찾기 위한 본격적인 연구에 돌입했다. 권준욱 중앙방역대책본부(방대본) 부본부장은 10일 오후 질병관리본부(질본) 정례브리핑에서  국내 15개  
라미란 측  `시민 덕희` 출연 긍정 검토중  (공식), 앞서  걸캅스 는 162만 관객을 동원했고  현재 상영중인  정직한 후보 는 코로나19 여파에서도 147만 관객을 동원하며 손익분기점 돌파를 앞두고 있다.  시민 덕희 는 보이스피싱을 당한 40대 주부가 온갖 방법을 다 써서  
변재일 예비후보  지역 의대정원 확대·청주공항 검역소 승격, 10일 변재일 예비후보는  이번 코로나19 사태를 통해 감염병에 대한 위기대응체계 전반의 체질 강화 필요성이  또 지난 4일 국회본회의에서 코로나 3법(검역법  의료법  감염병예방법)이 통과함에 따라  청주공항 검역소의  
[포토]코로나19 확진자가 더이상 나오지 않기를 , 10일 오후 서울 구로구 신도림동 코리아빌딩 외부에 설치된 선별진료소에서 한 관계자가 코로나19 검체를 담고 있다. 이 건물 콜센터에서 발생한 코로나19 집단 감염으로 직원·교육생과 그 가족 중 최소 64명이  
 코로나 19 극복에 써주세요  한국전자통신연구원  마스크 3000장 기부, 코로나 19 극복을 위한 현물기부가 이어지고 있다. 한국전자통신연구원은 10일 코로나19 예방을 위한 마스크 3000장(1050만 원 상당)을 대전사회복지공동모금회를 통해 대구시에 지원했다. 한국전자통신연구원은  
제11회 승마지도사 자격시험 잠정 연기, 한국마사회(회장 김낙순)는 신종 코로나바이러스 감염증((코로나19) 확산 방지를 위해 오는 3월 28일 시행 예정이었던 제11회 승마지도사 자격시험을 잠정 연기했다. 이는 최근 코로나19 감염증 위기경보가  심각  단계로  
폭스바겐 투아렉  코로나 뚫고  럭셔리 SUV  3위 기록, 코로나19 위기에도 폭스바겐 투아렉이 국내 럭셔리 스포츠유틸리티차량(SUV) 시장에 성공적으로 안착했다 . 폭스바겐코리아는 코로나19라는 복병을 만나긴 했지만 3세대 신형 투아렉의 돌풍은 계속 이어질 것으로  
철도공단  민생·지역경제 살리기에 모든 행정력 집중, 한국철도시설공단은  민생·지역경제 활성화 특별 점검회의 를 통해 코로나19 확산에 따른 중·소  그 외 공단이 보유하고 있는 수련원을 코로나19 경증환자 생활치료센터로 활용할 수 있는 방안도 검토하여  
코로나 여파로 학원가는 동영상 수업 중, 코로나19 감염 확산의 여파로 학원들이 잇따라 휴원 기간을 연장하고 나선 가운데 동영상이나 전화를 통해  코로나19 확산 여파로 학원가도 잇따라 휴원 기간을 연장하고 나선 가운데 동영상이나 전화를 통해 무료로  
[코로나 19] 확진자 80.2% 집단감염 사례 ···서울서 발생하면 제 2의 신천 , 장윤정 기자 linda@ajunews.com 국내 코로나19 확진자 10명중 8명은 집단발생과 연관있는 것으로 밝혀졌다 . 확진자 10명중 8명은 집단발생  가장 높은 비중은 신천지  방대본에 따르면 코로나19 환자 중 국내 코로나19 확진자  
 구로구 콜센터  관련 64명 확진 박원순 시장  관할 넘어 전폭 협력해야 , 이성 구로구청장  콜센터 근무자 207명 중 검사 안 받은 사람 많아 훨씬 더 많이 나올 것  코로나19가 전국적으로 확산하는 가운데 서울 구로구 신도림 소재의 한 콜센터에서 집단감염 징후가 포착됐다. 박원순 서울시장은  
광주광역시  신천지 시설 116곳 25일까지 폐쇄, 시는 코로나19 추가 확산 방지를 위해 관내 신천지 교회 및 부속시설 112곳을  감염병의 예방 및 관리에 관한 법률 에 따라 일시적 폐쇄 및 출입금지에 대한 행정명령 처분을 한 바 있다. 광주시는 신천지 관련  
구로 콜센터 집단감염 46명 같은 층, 서울 구로구에서 직장 내 신종 코로나바이러스(코로나19) 집단감염이 발생해 중앙방역대책본부가 사태 파악 및 대처에 나섰다. 구로구 신도림동에 위치한 문제의 콜센터에서는 확진자가 46명 발생했다. 이날 정오까지  
군포시  이마트 트레이더스 긴급 방역, 경기 군포시는 안양에 거주하는 코로나19 확진자가 당동 소재 이마트 트레이더스에 다녀간 것으로 확인돼  한편  군포시는 지난 5일 당정동 소재 도료업체 직원 4명이 코로나19 확진자로 판정된 뒤 현재 확진자는 없는  
처브라이프생명  저소득층 아동들에 1000만원 지원금 전달, ▲ 처브라이프가 10일 코로나19 확산으로 피해를 겪는 저소득층 아동들을 위해 지원금을 전달했다/사진제공=처브라이프생명[아시아타임즈=신도 기자] 처브라이프생명이 신종코로나바이러스 감염증(코로나19) 확산으로  
금융위  코로나19 대출 속도 높인다-은행 지원업무 위탁 확대, 금융위원회는 10일 정부서울청사에서 코로나19 등 금융정책국 현안 브리핑을 열고 이달 3∼6일 금융기관 지점 26곳을 점검한 결과와 향후 제도 개선 사항을 설명하면서 이른바  코로나 대출 의 자금 공급속도를  
[아유경제_정치] 여수 4선 주승용 국회부의장  총선 불출마 선언, 주 의원은  나는 평소부터 언젠가 정치에서 물러날 때가 오면 뒷모습이 아름답게 물러나자고 다짐해 왔다 며  20대 국회 마지막 본회의에서 국회부의장으로서 소임을 다 마치며 말씀드리려 했지만  사상 초유의 코로나19  
고흥 ㈜진솔미그린  코로나19 대구의료원 종사자에 반찬 기부, ©AI타임스 전남 고흥군 청정식품단지에 소재한 ㈜진솔미그린이 10일 코로나19 확진자들을 진료하는  이번 반찬 기부는 코로나19 확산으로 열악한 의료환경에서 사투중인 대구의료원의 의료종사자들을 위해 4kg 제품  
中 안후이성  은혜 꼭 갚는다  한국에 마스크 30만장 지원, 중국 중앙정부가 한국에 110만장 마스크를 지원하기로 한 것과 별도로 각급 지방정부들의 코로나19 방역  우리 정부는 중국이 코로나19로 어려움을 겪던 지난 2월 안후이성에 의료용 장갑 2만 켤레와 방호복 1000벌을  
[울산소식] 시교육청  휴업 기간 독서 교육 정보 제공, 울산시교육청은 신종 코로나바이러스 감염증(코로나19) 확산 우려에 따라 각급 학교 개학이 이달 23일로 연기됨에 따라 학생들이 학습 공백을 최소화할 수 있도록 가정에서 할 수 있는 독서 교육 정보를 제공한다고  
전북도  대구·경북에 2억원 코로나19 긴급 지원, 전라북도가 코로나19 직격탄을 맞은 대구·경북지역에 2억원을 긴급 지원하기로 했다. 전북도에 따르면 코로나19 집단감염으로 큰 피해를 입은 대구·경북지역의 구호활동 지원을 위해 재해구호기금 2억원을 긴급  
부산시교육청  예비비 18억9천으로 학원·교습소 방역 지원, 코로나19 감염증의 학원 내 확산 방지를 위해  부산시교육청은 코로나19 감염증의 학원 내 확산 방지를 위해 학원·교습소·개인과외교습자 등에 대해 3월 중 방역물품을 지원하고  학원 및 교습소에 대해선 직접  
[아통 포토] 선별진료소 마련된 구로 코리아빌딩, 10일 오전 신종코로나바이러스 감염증(코로나19) 집단 감염이 발생한 서울 구로구 코리아빌딩에 마련된 선별진료소에서 인근 주민들이 검체 채취 검사를 받고 있다. 한편 이곳 11층에 있는 콜센터에서 코로나19 집단  
[포토]분주한 코리아빌딩 외부 선별진료소, 10일 오후 서울 구로구 신도림동 코리아빌딩 외부에 설치된 선별진료소에서 한 시민이 코로나19 검진을 받고 있다. 이 건물 콜센터에서 발생한 코로나19 집단 감염으로 직원·교육생과 그 가족 중 최소 64명이  
[속보]고양시 향동동 코로나19 확진자 발생   26세 여성 세종 확진자와 모 , 고양시청 [한스경제=고예인 기자] 고양시에서 신종 코로나 바이러스 감염증(코로나19) 확진자가 추가 발생했다. 10일 오후 고양시청에 따르면 11번째 확진자는 덕양구 향동동 DMC호반베르디움더포레 거주 26세 여성  
남인순 의원  코로나 추경 공공의료 확충 미반영됐다 , |메디칼타임즈=이창진 기자| 코로나19와 같은 신종 감염병에 적극 대응하려면 공공의료를 획기적으로 확충해야 한다는 주장이 제기됐다. 더불어민주당 남인순 의원(서울 송파병)은 10일 보건복지위원회 코로나 추경  
서울대병원-NIH  코로나19 치료 임상시험 협약, 서울대병원이 미국 국립보건원(NIH)과 에볼라 치료제로 쓰이던 렘데시비르의 코로나19(신종 코로나바이러스 감염증) 치료 효과를 확인하는 임상시험에 협력한다고 9일 밝혔다. 서울대병원은 지난 5일 국내  
60여명 확진자 쏟아진 구로 콜센터 건물 직원·이용자 초긴장(종합2보), 신종코로나바이러스 감염증(코로나19) 환자가 집단으로 발생한 서울 구로구 신도림동의 코리아빌딩에서는 10일 방역 당국 관계자들이 건물을 폐쇄하고 거주민과 입주사 직원들에 대한 선별 진료를 진행했다. 이 건물  
 꼼꼼한 방역작업 , 10일 오후 서울 강서구 김포공항 국제선 청사에서 방역 요원이 신종 코로나바이러스(코로나19) 예방을 위해 안내데스크 주변을 방역하고 있다. 2020.3.10
[코로나19] 정부  조용한 지역사회 전파 가능성 집단 감염은 어디서든 가능 , 권준욱 중앙방역대책본부 부본부장은 10일 정례브리핑에서  전체적인 신규환자수는 감소 추세를 보이고 있다 면서도  잠복기 코로나19 감염자로 인해 지역사회에 조용한 전파가 진행돼왔을 가능성을 배제할 수 없다 고  
[스팟인터뷰] 양금희  선거사무장 코로나19 사망에 충격  나도 검사 받을 것 , 사망후 코로나19 양성 판정을 받은 데 대해  사망 소식에 굉장히 충격을 받았다 며  10일 오후5시  그는 사후 코로나19 검사에서 양성 판정을 받았다. 양금희 예비후보는 10일 &lt;오마이뉴스&gt;와 통화에서  그분(이차수 전  
울산 두 번째 코로나19 퇴원자 나와 23명 치료 중, 울산에서 두 번째 코로나19 퇴원자가 나왔다. 첫 번째와 같은 건강한 대학생이다. 울산시는 지난달 26일 코로나19 양성 판정을 받고 울산대학교병원에 입원해 치료를 받아 온 울산 5번째 확진자 A(21)씨가 10일 오전  
 바이러스 들여올라  中 수도 베이징  외국인 밀착 통제, 중국 수도 베이징이 외국에서 신종 코로나바이러스가 유입되는 것을 막기 위해 외국인 통제 조치를 강화했다. 한국 등 외국에서 바이러스가 역유입될 가능성을 차단하겠다는 것이다. 10일 주중 한국대사관 공지에 따르면  
강서구청  강서구 코로나19 확진자 5명 감염 경로 공개  접촉 대상은 코리아빌 , 강서구에서 코로나19 확진자 5명이 발생한 가운데  강서구청이 확진자들의 감염 경로를 공개했다. 10일 오후 강서구청 공식 홈페이지에는  전국적으로 코로나19 확장세가 수그러들고 있는 가운데  구로구 집단 감염자  
라인  신입 개발자 공채   100% 비대면 방식 , 네이버 자회사 라인은 우한 코로나바이러스 감염증(코로나19) 확산 방지를 위해 신입 개발자 공개채용을 100% 비대면으로 실시한다고 10일 밝혔다. 라인플러스  라인비즈플러스  라인파이낸셜플러스 등 3개 법인에 대한  
김해 체육인 200여명 코로나 여파 부족한 헌혈운동 참여, 김해시 체육회와 실업팀은 코로나19 여파로 인한 혈액 부족 사태에 도움을 주기 위해 10일 단체 헌혈운동을 펼쳤다.김해시체육회 제공 경남 김해시 체육회와 실업팀은 코로나19 여파로 인한 혈액 부족 사태에 도움을  
매드포갈릭  언택트(Untact) 소비자 니즈 반영한  비대면 서비스  늘어, 잡고  코로나-19 예방 및 확산 방지를 위해 다른 사람과의 접촉을 최소화하고자 하는  언택트(비대면)  또한   별도의 코로나-19 대응 서비스 행동 수칙을 마련하여 전 직원 일회용 라텍스 장갑 및 마스크 착용은 물론  
박영선 장관  마스크 지도 개발 스타트업 적극 지원 , 박 장관은 이날 서울 여의도 켄싱턴호텔에서 연  코로나19 마스크 지도 개발 촉진을 위한 스타트업 간담회 에서  여러 혁신 시도를 하는 스타트업이 모이면 신종 코로나바이러스 감염증(코로나19)도 충분히 극복될 수 있다  
중기부·중진공  대구·경북지역 코로나19 극복 위해 연수원 개방, 중소벤처기업부와 중소벤처기업진흥공단은 지난 4일부터 신종 코로나바이러스 감염증(코로나19) 경증 환자를 위해 대구경북연수원 기숙사 시설 61실을 생활치료센터로 제공하고 있다고 10일 밝혔다. 당초 경상북도는  
부광약품  레보비르  우한코로나 치료제 가능성 발견  특허 출원, 부광약품은 항바이러스제  레보비르 가 우한 코로나 바이러스 감염증(코로나19) 치료제로 가능성이 있다고 보고 관련 특허를 출원했다고 10일 밝혔다. 부광약품은 레보비르가 한국인 우한 코로나 환자 검체로부터  
창원  김해  거창  창녕  합천 등 곳곳  코로나19  극복 기탁, 코로나19 위기 극복을 위한 성금과 물품 기탁이 이어지고 있다. 기부자들은 한결같이  코로나19로 인해 마스크 공급이 원활하지 못한 이웃을 돕기 위해 조금이나마 도움이 되고 싶어 기부한다 고 밝히고 있다 . 
울산 25번 확진자 가족 역학조사 현대차 울산공장  긴장 , 코로나19 확진 판정을 받은 대학생의 아버지가 현대자동차 울산공장 직원으로 확인되면서 현대차가 바짝 긴장하고 있다. 울산시는 10일 오전 9시30분 북구에 거주하고 있는 23세 남성이 코로나19 25번째 확진 판정을  
미국 증권거래위원회(SEC)  재택근무 돌입, SEC는 코로나 19 의심환자 발생에 10일(현지시간)부터 전 직원 재택근무에 들어갔다. 2020.03.10 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는  
美 CDC  60세 이상은 식량·의약품 비축해 집에 장기 체류 권고 , 미국 내 우한 코로나(코로나19) 감염자가 증가하면서 미 질병예방통제센터(CDC)가 앞으로 1년 동안 미국인들이 우한 코로나의 영향을 받을 것이라는 전망을 내놓았다. CDC는 이를 대비하기 위해 감염에 상대적으로 취약한  
수협  경북도에 코로나19 극복 2억원 상당 성금·건강식품 전달, 관계자들에게  코로나19 대응을 위해 총력을 다하는 도지사님과 공무원 여러분의 노고에 깊이 감사드린다 며  수협도 함께 위기 극복을 위해 적극 노력하겠다 고 말했다. 이동빈 수협은행장도  코로나19로 어려움을 겪는  
코로나19 직격탄 맞은 천안 피트니스업계  휘청 , 천안 한 아파트 입주민 헬스시설이 코로나19 확산을 막기 위해 문을 닫았다/굿모닝충청 정종윤 기자. 코로나19 여파로 천안 경제가 휘청거리고 있다. 코로나19가 대구·경북을 비롯해 전국으로 확산되면서 천안지역 상권  
철도공단  중소업체에 예산 조기 투입 국유재산 사용료 감면, 민생·지역경제 살리기에 행정력 집중 한국철도시설공단은 10일 신종 코로나바이러스 감염증(코로나19) 확산에 따른 중소 건설업체와 소상공인 피해를 최소화하고 위축된 지역경제를 활성화하기 위한 대책을  
우한 코로나 항체 탐지용 단백질 제작 성공 치료제 개발 본격화, 국립보건연구원  항체 탐지용 단백질 제작으로 항체 생산 길 열어  국립바이러스연구소  추경예산 통해 타당성 검토할 것  정부 연구기관이 혈액속에서 우한 코로나 바이러스 감염증(코로나19) 항체를 탐지하는 단백질  
野  모든 국민에 100만원씩 퍼주자고? 평생 일해서 돈벌어 세금 내본 적 없 , 무려 51조원이나 드는 돈을  코로나19 (중국발 우한 폐렴) 핑계를 대는 것 이라고 지적했다. 3월10일 오전 서울 여의도 국회 본관에서 미래통합당 원내대책회의가 진행되고 있다.(사진=미래통합당 제공) 그는  이른바  
[코로나19] 조명래 환경부 장관  의료폐기물 용기 수급 차질 없게 할 것 , 의료폐기물 전용 용기 적합검사 14일→7일로 단축 원승일 기자 won@ajunews.com 조명래 환경부 장관이 10일  신종 코로나바이러스 감염증(코로나19) 관련 의료폐기물 전용 용기 수급에 차질이 없도록 하겠다 고 밝혔다. 조  
美 SEC 본부서 코로나19 의심 환자 발생 전 직원 재택 근무, 본부에서 근무 중인 직원이 신종 코로나바이러스 감염증(코로나19) 의심 증세를 보이자 다른 직원들에게 재택 근무를 지시했다. SEC은 코로나19 확산을 막기 위해 재택근무로 전환한 첫번째 미국 연방정부 산하 기관이  
코스피  기관 매수세로 1960선 회복, 유럽에서의 코로나 확진자 급증으로 경기 우려가 이어지고 있어 외국인의 매도가 지속 된점은 부담 이라고 설명했다. 하락 출발했던 코스닥도 기관 매수세에 상승 마감했다. 이날 코스닥지수는 전일보다 5 . 
 대구시민 여러분! 진안홍삼 먹고 코로나19 이겨내세요 , (사진제공=진안군청)			코로나 사태를 맞아 국내에 입국했던 우한교민들에게 홍삼제품을 전달했던 전북 진안군이 이번에는 대구시 남구청에 홍삼제품을 전달했다.진안군은 10일 코로나19 사태로 어려움을 겪고 있는  
[행사] 충북도 충남도 대전시 세종시 3월 11일, ［동양일보］충북도 ● 코로나19 중앙재난안전대책본부 영상회의=오전 8시 30분 영상회의실 충남도 ● 도정상황관리회의=오전 8시 30분 기획조정실장실 ● 코로나19 확산 방지를 위한 도지사­대학 학생회장  
화성시  코로나19 이겨내자  51사단 장병들 도움나서, 약국에 배치돼 마스크 판매 업무를 지원하고 있는 51사단 장병 화성시가 코로나19 확산 방지에 총력을 기울이고 있는 가운데 육군 51사단 168연대와 169연대가 방역과 공적 마스크 판매 지원에 나서며 힘을 보태고 있다 . 
 힘내요  中유학생들  어린이 마스크 1004장 대구 기부, 이 학교 중국인 유학생 40여명은 대구·경북의 코로나19 확산 소식을 접한 뒤 기부 계획을 세운 것으로 알려졌다. 이들은 김일목 삼육대 총장에게 편지를 보내  어린이용 마스크 1004장은 대구 지역 어린이들에게 전달할  
광양제철소 협력사협회  지나친 요구 파업  조업영향 우려표명, 협회는 입장문을 통해  현재 국내외 경제 불확실성이 가중되면서 철강산업의 경영환경 또한 급격히 악화되고 있는 상황과 코로나19 사태로 국내 감염 확진자가 7000명을 넘어서 수백명의 확진자가 발생하는 상황 이라며  
목포시   유달산 봄 축제  전면 취소, 발길을 사로잡았던  목포 유달산 봄 축제 가 아쉽게도 올 해는 열리지 않는다. 목포시는 오는 4월 3일부터 5일까지 개최될 예정이었던 유달산 봄 축제를 코로나19로 인해 전면 취소한다고 10일 밝혔다. 호남 2840917@
목포시 고용위기지역 지정 기간 연장, 이번 기간연장으로 목포는 고용 및 취업 촉진에 대한 지원  지역의 고용유지와 중소기업지원 등의 지원을 받게 되며  이로 인해 고용침체와 코로나19로 어려움에 빠진 지역경제에 큰 도움이 될 것으로 기대된다. 특히  
광양제철소  어르신들께 정성 담은  희망상자  전달, 최근 코로나19가 전국적으로 확산됨에 따라 광양제철소는 나눔의 집 운영을 지난 달 6일부터 잠정적으로  이시우 광양제철소장은  불편을 감수하고 코로나19 확산방지를 위해 적극 협조해주신 어르신들께  
성은채  中사업가와 결혼 2년만에 득남  엄마들 존경스러워 , 성은채의 남편은 코로나19로 인해 중국에서 격리돼 있다. 성은채는 남편과 한국  중국  네팔 등지에서 세번의 결혼식을 해 화제를 모았다. 성은채는 득남 소감으로  아이를 모든 엄마들이 대단하다고 느꼈다. 존경하는  
김정은  군인들 직접 대면 총참모장에 격노   격리해라 , /사진=노동신문·뉴스1[/caption] 북한이 코로나19 확산을 막기 위해 최소 7000명의 주민을 격리한 것으로  소식통은 이어  지난 1월 말부터 신형 코로나비루스(바이러스)로 국경이 봉쇄되고 지역 간 이동이 통제되고  
[G-쉽스토리] 韓 조선업계  2月 수주 1위 탈환 전세계 발주량 60% 따내, 조선업계 관계자는  중국 춘절 연휴와 신종 코로나바이러스 감염증(코로나19) 여파로 중국 조선소 작업 능력이 떨어진 것으로 파악된다 며  중국 조선소가 납기 지연으로 신뢰를 잃으면 조선업계에서  
